source,target,SentDate,SentTime,Subject,MainSubject
Adra.Nubarron,Isak.Baza,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Linnea.Bergen,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Nils.Calixto,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Sven.Flecha,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Hideki.Cocinaro,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Inga.Ferro,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Loreto.Bodrogi,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Isia.Vann,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Stenig.Fusil,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Hennie.Osvaldo,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Kanon.Herrero,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Varja.Lagos,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Minke.Mies,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Felix.Resumir,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Edvard.Vann,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Emile.Arpa,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Varro.Awelon,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Mat.Bramar,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Dante.Coginian,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Carla.Forluniau,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Linda.Lagos,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Cornelia.Lais,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Ruscella.Mies.Haber,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Adra.Nubarron,Anda.Ribera,13/1/2014,4:19:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Felix.Balas,Hennie.Osvaldo,13/1/2014,4:23:00 PM,RE: Supplies,Work related
Anda.Ribera,Henk.Mies,13/1/2014,4:31:00 PM,RE: Tools,Work related
Henk.Mies,Henk.Mies,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Benito.Hawelon,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Cecilia.Morluniau,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Claudio.Hawelon,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Valeria.Morlun,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Albina.Hafon,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Irene.Nant,13/1/2014,4:32:00 PM,Funny!!,Non-work related
Henk.Mies,Anda.Ribera,13/1/2014,4:33:00 PM,RE: Tools,Work related
Valeria.Morlun,Albina.Hafon,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Dylan.Scozzese,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Henk.Mies,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Claudio.Hawelon,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Cecilia.Morluniau,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Valeria.Morlun,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Irene.Nant,13/1/2014,4:35:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Adra.Nubarron,Adra.Nubarron,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Isande.Borrasca,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Felix.Balas,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Lars.Azada,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Marin.Onda,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Elsa.Orilla,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Kare.Orilla,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Birgitta.Frente,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Brand.Tempestad,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Adra.Nubarron,Vira.Frente,13/1/2014,4:36:00 PM,RE: Wellhead flow rate data,Work related
Cecilia.Morluniau,Albina.Hafon,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Cecilia.Morluniau,Dylan.Scozzese,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Cecilia.Morluniau,Henk.Mies,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Cecilia.Morluniau,Claudio.Hawelon,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Cecilia.Morluniau,Cecilia.Morluniau,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Cecilia.Morluniau,Valeria.Morlun,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Cecilia.Morluniau,Irene.Nant,13/1/2014,4:37:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Vira.Frente,Vira.Frente,13/1/2014,4:40:00 PM,RE: 2497-00 Initial flow rates,Work related
Vira.Frente,Axel.Calzas,13/1/2014,4:40:00 PM,RE: 2497-00 Initial flow rates,Work related
Vira.Frente,Vira.Frente,13/1/2014,4:47:00 PM,RE: 2497-00 Initial flow rates,Work related
Vira.Frente,Axel.Calzas,13/1/2014,4:47:00 PM,RE: 2497-00 Initial flow rates,Work related
Ruscella.Mies.Haber,Inga.Ferro,13/1/2014,4:48:00 PM,FW: ARISE - Inspiration for Defenders of Kronos,Non-work related
Ruscella.Mies.Haber,Loreto.Bodrogi,13/1/2014,4:48:00 PM,FW: ARISE - Inspiration for Defenders of Kronos,Non-work related
Ruscella.Mies.Haber,Isia.Vann,13/1/2014,4:48:00 PM,FW: ARISE - Inspiration for Defenders of Kronos,Non-work related
Ruscella.Mies.Haber,Hennie.Osvaldo,13/1/2014,4:48:00 PM,FW: ARISE - Inspiration for Defenders of Kronos,Non-work related
Ruscella.Mies.Haber,Minke.Mies,13/1/2014,4:48:00 PM,FW: ARISE - Inspiration for Defenders of Kronos,Non-work related
Hennie.Osvaldo,Rachel.Pantanal,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Lars.Azada,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Felix.Balas,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Isande.Borrasca,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Axel.Calzas,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Gustav.Cazar,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Lidelse.Dedos,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Birgitta.Frente,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Vira.Frente,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Adra.Nubarron,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Marin.Onda,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Kare.Orilla,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Elsa.Orilla,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Brand.Tempestad,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Ingrid.Barranco,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Ada.Campo-Corrente,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Sten.Sanjorge.Jr,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Orhan.Strum,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Willem.Vasco-Pais,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Bertrand.Ovan,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Albina.Hafon,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Benito.Hawelon,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Claudio.Hawelon,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Henk.Mies,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Valeria.Morlun,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Adan.Morlun,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Cecilia.Morluniau,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Irene.Nant,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Dylan.Scozzese,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Lucas.Alcazar,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Isak.Baza,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Linnea.Bergen,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Nils.Calixto,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Sven.Flecha,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Hideki.Cocinaro,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Inga.Ferro,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Loreto.Bodrogi,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Isia.Vann,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Stenig.Fusil,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Hennie.Osvaldo,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Kanon.Herrero,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Varja.Lagos,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Minke.Mies,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Felix.Resumir,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Edvard.Vann,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Emile.Arpa,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Varro.Awelon,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Mat.Bramar,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Dante.Coginian,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Carla.Forluniau,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Linda.Lagos,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Cornelia.Lais,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Ruscella.Mies.Haber,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Hennie.Osvaldo,Anda.Ribera,13/1/2014,4:51:00 PM,RE: News on VIP Visit January 20 - Please Read!,Work related
Varro.Awelon,Valeria.Morlun,13/1/2014,4:54:00 PM,RE: Safety First!,Work related
Varro.Awelon,Dylan.Scozzese,13/1/2014,4:54:00 PM,RE: Safety First!,Work related
Henk.Mies,Albina.Hafon,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Henk.Mies,Dylan.Scozzese,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Henk.Mies,Henk.Mies,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Henk.Mies,Claudio.Hawelon,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Henk.Mies,Cecilia.Morluniau,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Henk.Mies,Valeria.Morlun,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Henk.Mies,Irene.Nant,13/1/2014,5:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Anda.Ribera,Henk.Mies,13/1/2014,5:01:00 PM,RE: Tools,Work related
Valeria.Morlun,Emile.Arpa,13/1/2014,5:02:00 PM,RE: Safety First!,Work related
Valeria.Morlun,Dante.Coginian,13/1/2014,5:02:00 PM,RE: Safety First!,Work related
Claudio.Hawelon,Albina.Hafon,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Claudio.Hawelon,Dylan.Scozzese,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Claudio.Hawelon,Henk.Mies,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Claudio.Hawelon,Claudio.Hawelon,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Claudio.Hawelon,Cecilia.Morluniau,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Claudio.Hawelon,Valeria.Morlun,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Claudio.Hawelon,Irene.Nant,13/1/2014,5:04:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Lars.Azada,Adra.Nubarron,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Isande.Borrasca,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Felix.Balas,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Lars.Azada,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Marin.Onda,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Elsa.Orilla,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Kare.Orilla,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Birgitta.Frente,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Brand.Tempestad,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Vira.Frente,13/1/2014,5:06:00 PM,RE: Wellhead flow rate data,Work related
Carla.Forluniau,Mat.Bramar,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Anda.Ribera,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Rachel.Pantanal,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Linda.Lagos,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Ruscella.Mies.Haber,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Carla.Forluniau,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Cornelia.Lais,13/1/2014,5:08:00 PM,RE: When you have a minute,Work related
Carla.Forluniau,Mat.Bramar,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Carla.Forluniau,Anda.Ribera,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Carla.Forluniau,Rachel.Pantanal,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Carla.Forluniau,Linda.Lagos,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Carla.Forluniau,Ruscella.Mies.Haber,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Carla.Forluniau,Carla.Forluniau,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Carla.Forluniau,Cornelia.Lais,13/1/2014,5:11:00 PM,RE: Too funy - you have to see this...,Non-work related
Anda.Ribera,Mat.Bramar,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Anda.Ribera,Anda.Ribera,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Anda.Ribera,Rachel.Pantanal,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Anda.Ribera,Linda.Lagos,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Anda.Ribera,Ruscella.Mies.Haber,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Anda.Ribera,Carla.Forluniau,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Anda.Ribera,Cornelia.Lais,13/1/2014,5:16:00 PM,RE: Anyone have time to help on a project?,Work related
Adra.Nubarron,Axel.Calzas,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Vira.Frente,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Birgitta.Frente,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Isande.Borrasca,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Brand.Tempestad,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Felix.Balas,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Gustav.Cazar,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Marin.Onda,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Kare.Orilla,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Adra.Nubarron,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Lidelse.Dedos,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Adra.Nubarron,Elsa.Orilla,13/1/2014,5:24:00 PM,RE: 2497-00 Perforation,Work related
Sten.Sanjorge.Jr,Orhan.Strum,13/1/2014,5:32:00 PM,RE: Recommend a good vacation spot?,Non-work related
Sten.Sanjorge.Jr,Willem.Vasco-Pais,13/1/2014,5:32:00 PM,RE: Recommend a good vacation spot?,Non-work related
Sten.Sanjorge.Jr,Ada.Campo-Corrente,13/1/2014,5:32:00 PM,RE: Recommend a good vacation spot?,Non-work related
Sten.Sanjorge.Jr,Sten.Sanjorge.Jr,13/1/2014,5:32:00 PM,RE: Recommend a good vacation spot?,Non-work related
Lars.Azada,Adra.Nubarron,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Isande.Borrasca,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Felix.Balas,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Lars.Azada,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Marin.Onda,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Elsa.Orilla,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Kare.Orilla,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Birgitta.Frente,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Brand.Tempestad,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Lars.Azada,Vira.Frente,13/1/2014,5:53:00 PM,RE: Wellhead flow rate data,Work related
Mat.Bramar,Mat.Bramar,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Mat.Bramar,Anda.Ribera,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Mat.Bramar,Rachel.Pantanal,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Mat.Bramar,Linda.Lagos,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Mat.Bramar,Ruscella.Mies.Haber,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Mat.Bramar,Carla.Forluniau,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Mat.Bramar,Cornelia.Lais,13/1/2014,5:54:00 PM,RE: When you have a minute,Work related
Axel.Calzas,Vira.Frente,13/1/2014,5:55:00 PM,RE: 2497-00 Initial flow rates,Work related
Axel.Calzas,Axel.Calzas,13/1/2014,5:55:00 PM,RE: 2497-00 Initial flow rates,Work related
Adan.Morlun,Valeria.Morlun,13/1/2014,6:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Adan.Morlun,Adan.Morlun,13/1/2014,6:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Adan.Morlun,Emile.Arpa,13/1/2014,6:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Adan.Morlun,Claudio.Hawelon,13/1/2014,6:00:00 PM,"RE: Guys night out - sorry, ladies",Non-work related
Valeria.Morlun,Adan.Morlun,13/1/2014,6:04:00 PM,RE: Safety First!,Work related
Valeria.Morlun,Claudio.Hawelon,13/1/2014,6:04:00 PM,RE: Safety First!,Work related
